Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
Last Login,LastLoginDate,TRUE,--,--,null,datetime,FALSE,FALSE
Last Password Change or Reset,LastPasswordChangeDate,TRUE,--,--,null,datetime,FALSE,FALSE
Created Date,CreatedDate,FALSE,--,--,null,datetime,FALSE,FALSE
Created By ID,CreatedById,FALSE,--,"[ ""User"" ]",CreatedBy,reference,FALSE,FALSE
Last Modified Date,LastModifiedDate,FALSE,--,--,null,datetime,FALSE,FALSE
Last Modified By ID,LastModifiedById,FALSE,--,"[ ""User"" ]",LastModifiedBy,reference,FALSE,FALSE
System Modstamp,SystemModstamp,FALSE,--,--,null,datetime,FALSE,FALSE
Offline Edition Trial Expiration Date,OfflineTrialExpirationDate,TRUE,--,--,null,datetime,FALSE,FALSE
Sales Anywhere Trial Expiration Date,OfflinePdaTrialExpirationDate,TRUE,--,--,null,datetime,FALSE,FALSE
Marketing User,UserPermissionsMarketingUser,FALSE,--,--,null,boolean,FALSE,TRUE
Offline User,UserPermissionsOfflineUser,FALSE,--,--,null,boolean,FALSE,TRUE
AvantGo User,UserPermissionsAvantgoUser,FALSE,--,--,null,boolean,FALSE,TRUE
Auto-login To Call Center,UserPermissionsCallCenterAutoLogin,FALSE,--,--,null,boolean,FALSE,TRUE
Apex Mobile User,UserPermissionsMobileUser,FALSE,--,--,null,boolean,FALSE,TRUE
Salesforce CRM Content User,UserPermissionsSFContentUser,FALSE,--,--,null,boolean,FALSE,TRUE
Flow User,UserPermissionsInteractionUser,FALSE,--,--,null,boolean,FALSE,TRUE
Service Cloud User,UserPermissionsSupportUser,FALSE,--,--,null,boolean,FALSE,TRUE
Allow Forecasting,ForecastEnabled,FALSE,--,--,null,boolean,FALSE,TRUE
ActivityRemindersPopup,UserPreferencesActivityRemindersPopup,FALSE,--,--,null,boolean,FALSE,TRUE
EventRemindersCheckboxDefault,UserPreferencesEventRemindersCheckboxDefault,FALSE,--,--,null,boolean,FALSE,TRUE
TaskRemindersCheckboxDefault,UserPreferencesTaskRemindersCheckboxDefault,FALSE,--,--,null,boolean,FALSE,TRUE
ReminderSoundOff,UserPreferencesReminderSoundOff,FALSE,--,--,null,boolean,FALSE,TRUE
DisableAllFeedsEmail,UserPreferencesDisableAllFeedsEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisableFollowersEmail,UserPreferencesDisableFollowersEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisableProfilePostEmail,UserPreferencesDisableProfilePostEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisableChangeCommentEmail,UserPreferencesDisableChangeCommentEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisableLaterCommentEmail,UserPreferencesDisableLaterCommentEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisProfPostCommentEmail,UserPreferencesDisProfPostCommentEmail,FALSE,--,--,null,boolean,FALSE,TRUE
ApexPagesDeveloperMode,UserPreferencesApexPagesDeveloperMode,FALSE,--,--,null,boolean,FALSE,TRUE
HideCSNGetChatterMobileTask,UserPreferencesHideCSNGetChatterMobileTask,FALSE,--,--,null,boolean,FALSE,TRUE
DisableMentionsPostEmail,UserPreferencesDisableMentionsPostEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisMentionsCommentEmail,UserPreferencesDisMentionsCommentEmail,FALSE,--,--,null,boolean,FALSE,TRUE
HideCSNDesktopTask,UserPreferencesHideCSNDesktopTask,FALSE,--,--,null,boolean,FALSE,TRUE
HideChatterOnboardingSplash,UserPreferencesHideChatterOnboardingSplash,FALSE,--,--,null,boolean,FALSE,TRUE
HideSecondChatterOnboardingSplash,UserPreferencesHideSecondChatterOnboardingSplash,FALSE,--,--,null,boolean,FALSE,TRUE
DisCommentAfterLikeEmail,UserPreferencesDisCommentAfterLikeEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisableLikeEmail,UserPreferencesDisableLikeEmail,FALSE,--,--,null,boolean,FALSE,TRUE
SortFeedByComment,UserPreferencesSortFeedByComment,FALSE,--,--,null,boolean,FALSE,TRUE
DisableMessageEmail,UserPreferencesDisableMessageEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisableBookmarkEmail,UserPreferencesDisableBookmarkEmail,FALSE,--,--,null,boolean,FALSE,TRUE
DisableSharePostEmail,UserPreferencesDisableSharePostEmail,FALSE,--,--,null,boolean,FALSE,TRUE
EnableAutoSubForFeeds,UserPreferencesEnableAutoSubForFeeds,FALSE,--,--,null,boolean,FALSE,TRUE
DisableFileShareNotificationsForApi,UserPreferencesDisableFileShareNotificationsForApi,FALSE,--,--,null,boolean,FALSE,TRUE
ShowTitleToExternalUsers,UserPreferencesShowTitleToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowManagerToExternalUsers,UserPreferencesShowManagerToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowEmailToExternalUsers,UserPreferencesShowEmailToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowWorkPhoneToExternalUsers,UserPreferencesShowWorkPhoneToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowMobilePhoneToExternalUsers,UserPreferencesShowMobilePhoneToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowFaxToExternalUsers,UserPreferencesShowFaxToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowStreetAddressToExternalUsers,UserPreferencesShowStreetAddressToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowCityToExternalUsers,UserPreferencesShowCityToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowStateToExternalUsers,UserPreferencesShowStateToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowPostalCodeToExternalUsers,UserPreferencesShowPostalCodeToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowCountryToExternalUsers,UserPreferencesShowCountryToExternalUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowProfilePicToGuestUsers,UserPreferencesShowProfilePicToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowTitleToGuestUsers,UserPreferencesShowTitleToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowCityToGuestUsers,UserPreferencesShowCityToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowStateToGuestUsers,UserPreferencesShowStateToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowPostalCodeToGuestUsers,UserPreferencesShowPostalCodeToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowCountryToGuestUsers,UserPreferencesShowCountryToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
HideS1BrowserUI,UserPreferencesHideS1BrowserUI,FALSE,--,--,null,boolean,FALSE,TRUE
DisableEndorsementEmail,UserPreferencesDisableEndorsementEmail,FALSE,--,--,null,boolean,FALSE,TRUE
PathAssistantCollapsed,UserPreferencesPathAssistantCollapsed,FALSE,--,--,null,boolean,FALSE,TRUE
CacheDiagnostics,UserPreferencesCacheDiagnostics,FALSE,--,--,null,boolean,FALSE,TRUE
ShowEmailToGuestUsers,UserPreferencesShowEmailToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
