"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"Account","Account","FinServ__TotalBankDepositsJointOwner__c","Total Bank Deposits Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalBankDepositsPrimaryOwner__c","Total Bank Deposits Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalBankDeposits__c","Total Bank Deposits","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__TotalFinAcctsJointOwner__c","Total Financial Accounts Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalFinAcctsPrimaryOwner__c","Total Financial Accounts Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalFinancialAccounts__c","Total Financial Accounts","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__TotalHeldFinAcctsJointOwner__c","Total Held Financial Accounts Joint","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalHeldFinAcctsPrimaryOwner__c","Total Held Financial Accounts Primary","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalInsuranceJointOwner__c","Total Insurance Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalInsurancePrimaryOwner__c","Total Insurance Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalInsurance__c","Total Insurance","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__TotalInvestmentsJointOwner__c","Total Investments Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalInvestmentsPrimaryOwner__c","Total Investments Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalInvestments__c","Total Investments","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__TotalLiabilitiesJointOwner__c","Total Liabilities Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalLiabilitiesPrimaryOwner__c","Total Liabilities Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalLiabilities__c","Total Liabilities","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__TotalNonfinancialAssetsJointOwner__c","Total Nonfinancial Assets Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalNonfinancialAssetsPrimaryOwner__c","Total Nonfinancial Assets Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalNonfinancialAssets__c","Total Nonfinancial Assets","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__WalletShare__c","Wallet Share","percent",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__BankNumber__c","Bank Number","string",80,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__BorrowingHistory__c","Borrowing History","picklist",255,true,"[]",,false,true,,"[""Excellent"",""Moderate"",""Poor"",""Limited to No History""]",false
"Account","Account","FinServ__BorrowingPriorities__c","Borrowing Priorities","picklist",255,true,"[]",,false,true,,"[""Build Equity"",""Debt Consolidation"",""Education"",""Investments"",""Large Capital Purchases"",""Property Purchase"",""Renovations""]",false
"Account","Account","FinServ__BranchCode__c","Branch Code","string",80,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__BranchName__c","Branch Name","string",80,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__ConversionDateTime__c","Conversion DateTime","datetime",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__CreditRating__c","Credit Rating","picklist",255,true,"[]",,false,true,,"[""Excellent"",""Good"",""Fair"",""Poor""]",false
"Account","Account","FinServ__CreditScore__c","Credit Score","double",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__CustomerID__c","Customer ID","string",80,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__CustomerSegment__c","Customer Segment","multipicklist",4099,true,"[]",,false,true,,"[""Mass Market"",""Mass Affluent"",""Wealth Accumulation"",""Transactional"",""Long Term Growth"",""Borrower"",""Millennial""]",false
"Account","Account","FinServ__CustomerType__c","Customer Type","picklist",255,true,"[]",,false,true,,"[""Transaction"",""Relational"",""Borrower"",""Investor""]",false
"Account","Account","FinServ__KYCDate__c","KYC Date","date",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__KYCStatus__c","KYC Status","picklist",255,true,"[]",,false,true,,"[""Required"",""Overdue"",""In Queue"",""In progress"",""Completed - Valid"",""Completed - Invalid"",""Expired""]",false
"Account","Account","FinServ__LastTransactionDateJointOwner__c","Last Transaction Date - Joint Owner","datetime",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__LastTransactionDatePrimaryOwner__c","Last Transaction Date - Primary Owner","datetime",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__LastTransactionDate__c","Last Transaction Date","date",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__LastUsedChannel__c","Last Used Channel","picklist",255,true,"[]",,false,true,,"[""Mobile"",""Web"",""Branch"",""Call Center"",""Other""]",false
"Account","Account","FinServ__LengthOfRelationship__c","Relationship Length","double",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__LifetimeValue__c","Lifetime Value","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__ReferredByContact__c","External Referrer","reference",18,true,"[""Contact""]","FinServ__ReferredByContact__r",false,true,,"[]",false
"Account","Account","FinServ__ReferredByUser__c","Internal Referrer","reference",18,true,"[""User""]","FinServ__ReferredByUser__r",false,true,,"[]",false
