Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
Manage Salesforce CRM Content,MaximumPermissionsContentAdministrator,FALSE,--,--,null,boolean,FALSE,FALSE
Create Libraries,MaximumPermissionsCreateWorkspaces,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Content Permissions,MaximumPermissionsManageContentPermissions,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Content Properties,MaximumPermissionsManageContentProperties,FALSE,--,--,null,boolean,FALSE,FALSE
Manage record types and layouts for Files,MaximumPermissionsManageContentTypes,FALSE,--,--,null,boolean,FALSE,FALSE
Schedule Dashboards,MaximumPermissionsScheduleJob,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Lightning Sync,MaximumPermissionsManageExchangeConfig,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Reporting Snapshots,MaximumPermissionsManageAnalyticSnapshots,FALSE,--,--,null,boolean,FALSE,FALSE
Schedule Reports,MaximumPermissionsScheduleReports,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Business Hours Holidays,MaximumPermissionsManageBusinessHourHolidays,FALSE,--,--,null,boolean,FALSE,FALSE
Show Custom Sidebar On All Pages,MaximumPermissionsCustomSidebarOnAllPages,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Flow,MaximumPermissionsManageInteraction,FALSE,--,--,null,boolean,FALSE,FALSE
View My Team's Dashboards,MaximumPermissionsViewMyTeamsDashboards,FALSE,--,--,null,boolean,FALSE,FALSE
Moderate Chatter,MaximumPermissionsModerateChatter,FALSE,--,--,null,boolean,FALSE,FALSE
Reset User Passwords and Unlock Users,MaximumPermissionsResetPasswords,FALSE,--,--,null,boolean,FALSE,FALSE
Require Flow User Feature License,MaximumPermissionsFlowUFLRequired,FALSE,--,--,null,boolean,FALSE,FALSE
Insert System Field Values for Chatter Feeds,MaximumPermissionsCanInsertFeedSystemFields,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Email Templates,MaximumPermissionsEmailTemplateManagement,FALSE,--,--,null,boolean,FALSE,FALSE
Email Administration,MaximumPermissionsEmailAdministration,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Chatter Messages and Direct Messages,MaximumPermissionsManageChatterMessages,FALSE,--,--,null,boolean,FALSE,FALSE
Email-Based Identity Verification Option,MaximumPermissionsAllowEmailIC,FALSE,--,--,null,boolean,FALSE,FALSE
Create Public Links,MaximumPermissionsChatterFileLink,FALSE,--,--,null,boolean,FALSE,FALSE
